#2026-09-25
F43AFA3	Jiaxing Haishijiaan Smartcity Technology CO., LTD.	CN
F43AFA4	Aifrutech Co.,LTD	CN
F43AFA5	Grayeye IT Systems Private Limited	IN
F43AFA6	sungshinsolution	KR
F43AFA7	Valeo Schalter und Sensoren GmbH	DE
F43AFA8	Metrasens Limited	GB
F43AFA9	Hemant Electronics	IN
F43AFAA	Annapurna labs	IL
F43AFAB	CETC Suntai Information Technology Co., Ltd.	CN
F43AFAC	Lenovo India Private Limited	IN
F43AFAD	Houngfu Technology	TW
F43AFAE	WAKARI SOLUTIONS,S.L.	ES
F43BD8	Intel Corporate	MY
F43C3B	HUNAN FN-LINK TECHNOLOGY LIMITED	CN
F43C96	Ericsson AB	SE
F43D80	FAG Industrial Services GmbH	DE
F43E61	SHENZHEN GONGJIN ELECTRONICS CO.,LT	CN
F43E66	Bee Computing (HK) Limited	HK
F43E9D	Benu Networks, Inc.	US
F44156	Arrikto Inc.	US
F4419E	Huawei Device Co., Ltd.	CN
F44227	S & S Research Inc.	US
F44250	Bouffalo Lab (Nanjing) Co., Ltd.	CN
F4428F	Samsung Electronics Co.,Ltd	KR
F4442C	Shenzhen SuperElectron Technology Co.,Ltd.	CN
F44450	BND Co., Ltd.	KR
F44588	HUAWEI TECHNOLOGIES CO.,LTD	CN
F445ED	Portable Innovation Technology Ltd.	HK
F4462A	maxon zub	CH
F44637	Intel Corporate	MY
F44713	Leading Public Performance Co., Ltd.	TH
F4472A	Nanjing Rousing Sci. and Tech. Industrial Co., Ltd	CN
F44848	Amscreen Group Ltd	GB
F44955	MIMO TECH Co., Ltd.	TW
F449EF	EMSTONE	KR
F44B2A	Cisco SPVTG	US
F44C70	Skyworth Digital Technology(Shenzhen) Co.,Ltd	CN
F44C7F	HUAWEI TECHNOLOGIES CO.,LTD	CN
F44D17	GOLDCARD HIGH-TECH CO.,LTD.	CN
F44D30	Elitegroup Computer Systems Co.,Ltd.	TW
F44D5C	Zyxel Communications Corporation	TW
F44DAD	Cable Matters Inc.	US
F44E05	Cisco Systems, Inc	US
F44E35	Meta Platforms, Inc.	US
F44E38	Olibra LLC	US
F44EB4	CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.	CN
F44EE3	Intel Corporate	MY
F44EFD	Actions Semiconductor Co.,Ltd.(Cayman Islands)	KY
F44FD3	shenzhen hemuwei technology co.,ltd	CN
F450EB	Telechips Inc	KR
F45214	Mellanox Technologies, Inc.	US
F45246	ASKEY COMPUTER CORP	TW
F4525B	Antare Technology Ltd	GB
F45293	Apple, Inc.	US
F453E4	HUAWEI TECHNOLOGIES CO.,LTD	CN
F45420	TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO	BR
F45424	Extreme Networks, Inc.	US
F45433	Rockwell Automation	US
F45595	HENGBAO Corporation LTD.	CN
F4559C	HUAWEI TECHNOLOGIES CO.,LTD	CN
F455E0	Niceway CNC Technology Co.,Ltd.Hunan Province	CN
F4573E	Fiberhome Telecommunication Technologies Co.,LTD	CN
F45842	Boxx TV Ltd	GB
F45B29	HUAWEI TECHNOLOGIES CO.,LTD	CN
F45B73	Wanjiaan Interconnected Technology Co., Ltd	CN
F45BB4	Cisco Systems, Inc	US
F45C42	Huawei Device Co., Ltd.	CN
F45C89	Apple, Inc.	US
F45EAB	Texas Instruments	US
F45F69	Matsufu Electronics distribution Company	HK
F45FD4	Cisco SPVTG	US
F45FF7	DQ Technology Inc.	US
F4600D	Panoptic Technology, Inc	US
F46077	Texas Instruments	US
F460E2	Xiaomi Communications Co Ltd	CN
F462D0	Not for Radio, LLC	US
F462DC	Huawei Device Co., Ltd.	CN
F4631F	HUAWEI TECHNOLOGIES CO.,LTD	CN
F46349	Diffon Corporation	KR
F4635A	NXP Semiconductor (Tianjin) LTD.	CN
F463E7	Nanjing Maxon O.E. Tech. Co., LTD	CN
F463FC	vivo Mobile Communication Co., Ltd.	CN
F46412	Sony Interactive Entertainment Inc.	JP
F4645D	Toshiba	JP
F464B6	Sercomm Corporation.	TW
F4650B	Espressif Inc.	VG
F465A6	Apple, Inc.	US
F46639	GD Midea Air-Conditioning Equipment Co.,Ltd.	CN
F4672D	ShenZhen Topstar Technology Company	CN
F46802	HUAWEI TECHNOLOGIES CO.,LTD	CN
F46942	ASKEY COMPUTER CORP	TW
F469D5	IEEE Registration Authority	US
F469D50	Mossman Limited	HK
F469D51	Junchuang (Xiamen) Automation Technology Co.,Ltd	CN
F469D52	Pulsar Engineering srl	IT
F469D53	ITS Co., Ltd.	KR
F469D54	Stype CS d.o.o.	HR
F469D55	Hefei STAROT Technology Co.,Ltd	CN
F469D56	TianJin KCHT Information Technology Co., Ltd.	CN
F469D57	Rosco, Inc	US
F469D58	WiFi Nation Ltd	GB
F469D59	Terminus (Shanghai) Technology Co.,Ltd.	CN
F469D5A	ShenZhenShi EVADA technology Co.,Ltd	CN
F469D5B	Konntek Inc	CA
F469D5C	Huaqin Telecom Technology Co.,Ltd.	CN
F469D5D	Nantong ZYDZ Electronic.,Co.Ltd	CN
F469D5E	ORtek Technology, Inc.	TW
F46A92	SHENZHEN FAST TECHNOLOGIES CO.,LTD	CN
F46ABC	Adonit Corp. Ltd.	TW
F46AD7	Microsoft Corporation	US
F46ADD	Liteon Technology Corporation	TW
F46B8C	Hon Hai Precision Industry Co., Ltd.	CN
F46BEF	Sagemcom Broadband SAS	FR
F46C68	WNC Corporation	TW
F46D04	ASUSTek COMPUTER INC.	TW
F46D2F	TP-LINK TECHNOLOGIES CO.,LTD.	CN
F46D3F	Intel Corporate	MY
F46DE2	zte corporation	CN
F46E24	NEC Personal Computers, Ltd.	JP
F46E95	Extreme Networks, Inc.	US
F46ED6	EM Microelectronic	CH
F46F4E	Echowell	TW
F46FA4	Physik Instrumente GmbH & Co. KG	DE
F46FED	Fiberhome Telecommunication Technologies Co.,LTD	CN
F4700C	IEEE Registration Authority	US
F4700C0	HYUNSUNG CONVERGENCE	KR
F4700C1	Shenzhen Excelland Technology Co., Ltd.	CN
F4700C2	Beijing ASU Tech Co., Ltd.	CN
F4700C3	Union Source Technology(HK)LTD	HK
F4700C4	Shenzhen Anycon Electronics Technology Co.,Ltd	CN
F4700C5	Shenzhen Lidaxun Digital Technology Co., LTD	CN
F4700C6	Jinan USR IOT Technology Limited	CN
F4700C7	Changde xsound lnnovation technologies co;ltd.	CN
F4700C8	Shenzhen Focuscom Communication Technology Co.,Ltd.	CN
F4700C9	Annapurna labs	IL
F4700CA	Jinan Huake Electrical Device Co., Ltd.	CN
F4700CB	Shanghai Risingpo Electronics CO.,LTD	CN
F4700CC	G.S.D GROUP INC.	CA
F4700CD	Becklar, LLC	US
F4700CE	Shenzhen WeProTalk Technology Co., Ltd.	CN
F47018	Hangzhou Ezviz Software Co.,Ltd.	CN
F470AB	vivo Mobile Communication Co., Ltd.	CN
F47190	Samsung Electronics Co.,Ltd	KR
F47257	Jiangxi Remote lntelligence Technology Co.,Ltd	CN
F47335	Logitech Far East	TW
F473CA	Conversion Sound Inc.	US
F47470	Cisco Systems, Inc	US
F47488	New H3C Technologies Co., Ltd	CN
F47626	Viltechmeda UAB	LT
F478AC	Apple, Inc.	US
F47946	HUAWEI TECHNOLOGIES CO.,LTD	CN
F47960	HUAWEI TECHNOLOGIES CO.,LTD	CN
F47A4E	Woojeon&Handan	KR
F47ACC	SolidFire, Inc.	US
F47B09	Intel Corporate	MY
F47B5E	Samsung Electronics Co.,Ltd	KR
F47D8F	Google, Inc.	US
F47DEF	Samsung Electronics Co.,Ltd	KR
F47F35	Cisco Systems, Inc	US
F48139	CANON INC.	JP
F481C4	Apple, Inc.	US
F4832C	OHSUNG	KR
F483CD	TP-LINK TECHNOLOGIES CO.,LTD.	CN
F483E1	Shanghai Clouder Semiconductor Co.,Ltd	CN
F4844C	Texas Instruments	US
F4848D	TP-LINK TECHNOLOGIES CO.,LTD.	CN
F485AE	Senbiosys SA	CH
F485C6	FDT Technologies	US
F48771	Infoblox	US
F487C5	Huawei Device Co., Ltd.	CN
F48918	HUAWEI TECHNOLOGIES CO.,LTD	CN
F48974	Cisco Systems, Inc	US
F48B32	Xiaomi Communications Co Ltd	CN
F48C50	Intel Corporate	MY
F48CEB	D-Link International	SG
F48E09	Nokia Corporation	FI
F48E38	Dell Inc.	US
F48E92	HUAWEI TECHNOLOGIES CO.,LTD	CN
F490CA	Tensorcom	US
F490CB	IEEE Registration Authority	US
F490CB0	Epitel, Inc.	US
F490CB1	DELEM BV	NL
F490CB2	ICE Gateway GmbH	DE
F490CB3	Ricker Lyman Robotic	US
F490CB4	OmniNet	US
F490CB5	Avilution	US
F490CB6	Airbeam Wireless Technologies Inc.	CA
F490CB7	TEQ SA	CH
F490CB8	Beijing Penslink Co., Ltd.	CN
F490CB9	Fractyl Labs	US
F490CBA	Fend Incorporated	US
F490CBB	A-dec Inc.	US
F490CBC	Cheetah Medical	IL
F490CBD	Simavita (Aust) Pty Ltd	AU
F490CBE	RSAE Labs Inc	US
F490EA	Deciso B.V.	NL
F4911E	ZHUHAI EWPE INFORMATION TECHNOLOGY INC	CN
F492BF	Ubiquiti Inc
F4931C	Universal Electronics, Inc.	US
F4939F	Hon Hai Precision Industry Co., Ltd.	CN
F49461	NexGen Storage	US
F49466	CountMax, ltd	RU
F4951B	Hefei Radio Communication Technology Co., Ltd	CN
F49634	Intel Corporate	MY
F49651	NAKAYO Inc	JP
F4979D	IEEE Registration Authority	US
F4979D0	Tardis Technology	KR
F4979D1	Frame the space	FR
F4979D2	Infinite X Co., Ltd.	TH
F4979D3	Equinox Power	CA
F4979D4	MERRY ELECTRONICS CO., LTD.	TW
F4979D5	Warner Technology Corp	US
F4979D6	Camnex Innovations Private Limited	IN
F4979D7	LUXSHARE - ICT(NGHE AN) LIMITED	VN
F4979D8	Smart Access Designs, LLC	US
F4979D9	Beijing Jiaxin Technology Co., Ltd	CN
F4979DA	MARKT Co., Ltd	KR
F4979DB	Kaiware (Shenzhen) Technologies Co.,Ltd	CN
F4979DC	Lab241 Co.,Ltd.	KR
F4979DD	Huitec printer solution co.,	TW
F4979DE	Teenage Engineering AB	SE
F497C2	Nebulon Inc	US
F499AC	WEBER Schraubautomaten GmbH	DE
F49A7C	Hangzhou Supranett Network Technology Co.,Ltd.	CN
F49AB1	Hewlett Packard Enterprise	US
F49C12	Structab AB	SE
F49D8A	Fantasia Trading LLC	US
F49DA7	Private
F49EA4	Epiq Solutions	US
F49ECE	Sena Technologies Co., Ltd.	KR
F49EEF	Taicang T&W Electronics	CN
F49F54	Samsung Electronics Co.,Ltd	KR
F49FF3	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4A157	Huawei Device Co., Ltd.	CN
F4A17F	Marquardt Electronics Technology (Shanghai) Co.Ltd	CN
F4A1A6	Apple, Inc.	US
F4A294	EAGLE WORLD DEVELOPMENT CO., LIMITED	HK
F4A310	Apple, Inc.	US
F4A3C2	Shenzhen iComm Semiconductor CO.,LTD	CN
F4A454	IEEE Registration Authority	US
F4A4540	NKT Photonics A/S	DK
F4A4541	PT Telkom Indonesia	ID
F4A4542	TRI WORKS	JP
F4A4543	Chongqing Hengxun Liansheng Industrial Co.,Ltd	CN
F4A4544	Earshots	NZ
F4A4545	Denshijiki Industry Co.,Ltd	JP
F4A4546	Introl Design	US
F4A4547	Advanced Mechanical Technology, Inc. d/b/a AMTI	US
F4A4548	Shenzhen Cudy Technology Co., Ltd.	CN
F4A4549	Lonton infomation tech Ltd., Co	CN
F4A454A	Annapurna labs	IL
F4A454B	Graco Inc.	US
F4A454C	Integrated Dynamics Engineering GmbH	DE
F4A454D	SAEL SRL	IT
F4A454E	Care Bloom, LLC	US
F4A475	Intel Corporate	MY
F4A4D6	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4A52A	Hawa Technologies Inc	US
F4A59D	Huawei Device Co., Ltd.	CN
F4A739	Juniper Networks	US
F4A80D	Wistron InfoComm(Kunshan)Co.,Ltd.	CN
F4A997	CANON INC.	JP
F4A9A7	Honor Device Co., Ltd.	CN
F4AAD0	OHSUNG	KR
F4AB5C	Quectel Wireless Solutions Co.,Ltd.	CN
F4ACC1	Cisco Systems, Inc	US
F4AFE7	Apple, Inc.	US
F4B0FF	Shanghai Baud Data Communication Co.,Ltd.	CN
F4B164	Lightning Telecommunications Technology Co. Ltd	CN
F4B19C	AltoBeam Inc.	CN
F4B1C2	Zhejiang Dahua Technology Co., Ltd.	CN
F4B24E	Huawei Device Co., Ltd.	CN
F4B301	Intel Corporate	MY
F4B381	WindowMaster A/S	DK
F4B3B1	Silicon Laboratories	US
F4B49E	eero inc.	US
F4B520	Biostar Microtech international corp.	TW
F4B52F	Juniper Networks	US
F4B549	Xiamen Yeastar Digital Technology Co., Ltd	CN
F4B599	Apple, Inc.	US
F4B5AA	zte corporation	CN
F4B5BB	CERAGON NETWORKS	IL
F4B62D	Dongguan Huayin Electronic Technology Co., Ltd.	CN
F4B688	PLANTRONICS, INC.	US
F4B6C6	Indra Heera Technology LLP	IN
F4B6E5	TerraSem Co.,Ltd	KR
F4B72A	TIME INTERCONNECT LTD	HK
F4B78D	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4B7B3	vivo Mobile Communication Co., Ltd.	CN
F4B7E2	Hon Hai Precision Ind. Co.,Ltd.	CN
F4B821	Cisco Systems, Inc	US
F4B85E	Texas Instruments	US
F4B898	Texas Instruments	US
F4B8A7	zte corporation	CN
F4BBC7	vivo Mobile Communication Co., Ltd.	CN
F4BC97	Shenzhen Crave Communication Co., LTD	CN
F4BCDA	Shenzhen Jingxun Software Telecommunication Technology Co.,Ltd	CN
F4BD7C	Chengdu jinshi communication Co., LTD	CN
F4BD9E	Cisco Systems, Inc	US
F4BDAE	Shenzhen V-Link Technology CO., LTD.	CN
F4BDB9	Ubiqcom India Pvt Ltd	IN
F4BEEC	Apple, Inc.	US
F4BF80	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4BFA8	Juniper Networks	US
F4BFBB	China Mobile Group Device Co.,Ltd.	CN
F4C02F	BlueBite	KR
F4C114	Vantiva USA LLC	US
F4C248	Samsung Electronics Co.,Ltd	KR
F4C447	Coagent International Enterprise Limited	CN
F4C4D6	Shenzhen Xinfa Electronic Co.,ltd	CN
F4C613	Alcatel-Lucent Shanghai Bell Co., Ltd	CN
F4C6D7	blackned GmbH	DE
F4C714	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4C795	WEY Technology AG	CH
F4C7AA	Marvell Semiconductors	US
F4C7C8	Kelvin Inc.	US
F4C88A	Intel Corporate	MY
F4CA24	FreeBit Co., Ltd.	JP
F4CAE5	FREEBOX SAS	FR
F4CAE7	Arcadyan Corporation	TW
F4CB52	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4CBE7	Apple, Inc.	US
F4CC55	Juniper Networks	US
F4CD90	Vispiron Rotec GmbH	DE
F4CE23	Intel Corporate	MY
F4CE36	Nordic Semiconductor ASA	NO
F4CE46	Hewlett Packard	US
F4CE48	Extreme Networks, Inc.	US
F4CFA2	Espressif Inc.	VG
F4CFE2	Cisco Systems, Inc	US
F4D032	Yunnan Ideal Information&Technology.,Ltd	CN
F4D0A7	Zhejiang Weilai Jingling Artificial Intelligence Technology Co., Ltd.	CN
F4D108	Intel Corporate	MY
F4D261	SEMOCON Co., Ltd	KR
F4D454	Shenzhen Skyworth Digital Technology CO., Ltd	CN
F4D488	Apple, Inc.	US
F4D580	YAMAHA CORPORATION	JP
F4D58A	Palo Alto Networks	US
F4D620	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	CN
F4D7B2	LGS Innovations, LLC	US
F4D7E4	Realme Chongqing Mobile Telecommunications Corp.,Ltd.	CN
F4D9C6	UNION MAN TECHNOLOGY CO.,LTD	CN
F4D9FB	Samsung Electronics Co.,Ltd	KR
F4DBE3	Apple, Inc.	US
F4DBE6	Cisco Systems, Inc	US
F4DC41	YOUNGZONE CULTURE (SHANGHAI) CORP	CN
F4DC4D	Beijing CCD Digital Technology Co., Ltd	CN
F4DCA5	DAWON DNS	KR
F4DCDA	Zhuhai Jiahe Communication Technology Co., limited	CN
F4DCF9	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4DD06	Samsung Electronics Co.,Ltd	KR
F4DD9E	GoPro	US
F4DE0C	ESPOD Ltd.	GE
F4DEAF	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4E11E	Texas Instruments	US
F4E142	Delta Elektronika BV	NL
F4E1FC	Hewlett Packard Enterprise	US
F4E204	COYOTE SYSTEM	FR
F4E25D	AltoBeam Inc.	CN
F4E2C6	Ubiquiti Inc
F4E3FB	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4E451	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4E4AD	zte corporation	CN
F4E4D7	FUJIAN STAR-NET COMMUNICATION CO.,LTD	CN
F4E578	LLC Proizvodstvennaya Kompania "TransService"	RU
F4E5F2	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4E6D7	Solar Power Technologies, Inc.	US
F4E84F	zte corporation	CN
F4E8C7	Apple, Inc.	US
F4E926	Tianjin Zanpu Technology Inc.	CN
F4E975	New H3C Technologies Co., Ltd	CN
F4E9D4	QLogic Corporation	US
F4EA67	Cisco Systems, Inc	US
F4EAB5	Extreme Networks, Inc.	US
F4EB38	Sagemcom Broadband SAS	FR
F4EB9F	Ellu Company 2019 SL	ES
F4EC38	TP-LINK TECHNOLOGIES CO.,LTD.	CN
F4ED37	Qingdao Yuze lntelligent Technology Co.,Ltd	CN
F4ED5F	SHENZHEN KTC TECHNOLOGY GROUP	CN
F4EE08	Dell Inc.	US
F4EE14	MERCURY COMMUNICATION TECHNOLOGIES CO.,LTD.	CN
F4EE31	Cisco Systems, Inc	US
F4EF9E	SGSG SCIENCE & TECHNOLOGY CO. LTD	CN
F4F15A	Apple, Inc.	US
F4F197	EMTAKE Inc	KR
F4F19E	Wistron InforComm (Zhongshan) Corporation	CN
F4F1E1	Motorola Mobility LLC, a Lenovo Company	US
F4F26D	TP-LINK TECHNOLOGIES CO.,LTD.	CN
F4F28A	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4F309	Samsung Electronics Co.,Ltd	KR
F4F3AA	JBL GmbH & Co. KG	DE
F4F50B	TP-Link Systems Inc.	US
F4F524	Motorola Mobility LLC, a Lenovo Company	US
F4F5A5	Nokia Corporation	FI
F4F5D8	Google, Inc.	US
F4F5DB	Xiaomi Communications Co Ltd	CN
F4F5E8	Google, Inc.	US
F4F646	Dediprog Technology Co. Ltd.	TW
F4F647	zte corporation	CN
F4F70C	Avang - neterbit	IR
F4F91E	INGRAM MICRO SERVICES	FR
F4F951	Apple, Inc.	US
F4FBB8	HUAWEI TECHNOLOGIES CO.,LTD	CN
F4FBF5	EM Microelectronic	CH
F4FC32	Texas Instruments	US
F4FC49	zte corporation	CN
F4FCB1	JJ Corp	KR
F4FD2B	ZOYI Company	KR
F4FE3E	Apple, Inc.	US
F4FEFB	Samsung Electronics Co.,Ltd	KR
F8009D	INTRACOM DEFENSE S.A.	GR
F800A1	HUAWEI TECHNOLOGIES CO.,LTD	CN
F80113	HUAWEI TECHNOLOGIES CO.,LTD	CN
F801B4	LG Electronics	KR
F80278	IEEE Registration Authority	US
F802780	Digatron Power Electronics GmbH	DE
F802781	Reason Tecnologia SA	BR
F802782	Innodisk	TW
F802783	3Shape Holding A/S	DK
F802784	CLARUS Korea Co., Ltd	KR
F802785	Electric Objects	US
F802786	Witium Co., Ltd	CN
F802787	BETTINI SRL	IT
F802788	EMBUX Technology Co., Ltd.	TW
F802789	Beijing Redcdn Technology, Co., Ltd	CN
F80278A	Luxul Technology Inc	TW
F80278B	Rosemount Analytical	US
F80278C	Technology Research, LLC	US
F80278D	Dueton Systems s.r.o.	CZ
F80278E	Lit Technologies	US
F80278F	Private
F80332	Khomp	BR
F80377	Apple, Inc.	US
F8042E	SAMSUNG ELECTRO-MECHANICS(THAILAND)	TH
F8051C	DRS Imaging and Targeting Solutions	US
F80584	EM Microelectronic	CH
F8075D	Huawei Device Co., Ltd.	CN
F8084F	Sagemcom Broadband SAS	FR
F809A4	Henan Thinker Rail Transportation Research Inc.	CN
F80BBE	Commscope	US
F80BCB	Cisco Systems, Inc	US
F80BD0	Datang Telecom communication terminal (Tianjin) Co., Ltd.	CN
F80C58	Taicang T&W Electronics	CN
F80C9A	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD	CN
F80CF3	LG Electronics (Mobile Communications)	KR
F80D43	Hon Hai Precision Ind. Co.,Ltd.	CN
F80D4B	Nextracker, Inc.	US
F80D60	CANON INC.	JP
F80DA9	Zyxel Communications Corporation	TW
F80DAC	HP Inc.	US
F80DEA	ZyCast Technology Inc.	TW
F80DF0	zte corporation	CN
F80DF1	Sontex SA	CH
F80F41	Wistron Infocomm (Zhongshan) Corporation	CN
F80F6F	Cisco Systems, Inc	US
F80F84	Natural Security SAS	FR
F80FF9	Google, Inc.	US
F81037	ENTOUCH Controls	US
F81093	Apple, Inc.	US
F810A0	Xtreme Testek Inc.	TW
F81308	Nokia	CA
F814DD	Cisco Systems, Inc	US
F814FE	UNION MAN TECHNOLOGY CO.,LTD	CN
F81547	Avaya Inc	US
F815E0	Siemens Canada	CA
F8160C	Shenzhen iComm Semiconductor CO.,LTD	CN
F81654	Intel Corporate	MY
F8172D	Tuya Smart Inc.	US
F81897	2Wire Inc	US
F81A2B	Google, Inc.	US
F81A67	TP-LINK TECHNOLOGIES CO.,LTD.	CN
F81B04	Zhong Shan City Richsound Electronic Industrial Ltd	CN
F81B2E	G.Tech Technology Ltd.	CN
F81CE5	Telefonbau Behnke GmbH	DE
F81D0F	Hitron Technologies. Inc	TW
F81D78	IEEE Registration Authority	US
F81D780	Dongguan Shun Hing Plastics Limited	CN
F81D781	ADTECHNO Inc.	JP
F81D782	Xperio Labs Limited	HK
F81D783	SHANGHAI SUN TELECOMMUNICATION CO., LTD.	CN
F81D784	Digital Imaging Technology	US
F81D785	DACONS	KR
F81D786	Zengge Co., Limited	CN
F81D787	WUHAN GUIDE INFRARED CO.,LTD	CN
F81D788	TELEOFIS	RU
F81D789	Ophrys Systèmes	FR
F81D78A	AVPro Global Holdings LLC	US
F81D78B	SigmaConnectivityAB	SE
F81D78C	SHENZHUOYUE TECHNOLOGY.,LTD	CN
F81D78D	Tofino	US
F81D78E	GUANGDONG ENOK COMMUNICATION CO., LTD.	CN
F81D90	Solidwintech	KR
F81D93	Longdhua(Beijing) Controls Technology Co.,Ltd	CN
F81E49	Apple, Inc.	US
F81E6F	EBG compleo GmbH	DE
F81EDF	Apple, Inc.	US
F81F32	Motorola Mobility LLC, a Lenovo Company	US
F82055	Green Information System	KR
F82097	Aditya Infotech Ltd.	IN
F820A9	Huawei Device Co., Ltd.	CN
F820D2	Vantiva USA LLC	US
F82111	HMD Global Oy	FI
F82229	Nokia Shanghai Bell Co., Ltd.	CN
F82285	Cypress Technology CO., LTD.	TW
F82387	Shenzhen Horn Audio Co.,Ltd.	CN
F823B2	HUAWEI TECHNOLOGIES CO.,LTD	CN
F82441	Yeelink	CN
F824DB	EntryPoint Networks, Inc	US
F824E4	Beyonics Technology Electronic (Changshu) Co., Ltd	CN
F82551	Seiko Epson Corporation	JP
F8272E	Mercku	CA
F82793	Apple, Inc.	US
F82819	Liteon Technology Corporation	TW
F828C9	HUAWEI TECHNOLOGIES CO.,LTD	CN
F8293A	HUAWEI TECHNOLOGIES CO.,LTD	CN
F82980	Dongguan Ruilian Xiangtong Technology Co., Ltd	CN
F829C0	Availink, Inc.	KY
F82A53	GD Midea Air-Conditioning Equipment Co.,Ltd.	CN
F82AE2	Apple, Inc.	US
F82B7F	Huawei Device Co., Ltd.	CN
F82BC8	Jiangsu Switter Co., Ltd	CN
F82BE6	IEEE Registration Authority	US
F82BE60	ViewSonic Corp	US
F82BE61	Coastal Source	US
F82BE62	Flextronics Computing（SuZhou)Co.,LTD.	CN
F82BE63	Brinno Incorporated	TW
F82BE64	Wistron Corporation	TW
F82BE65	VNT electronics s.r.o.	CZ
F82BE66	Wayren OÜ	EE
F82BE67	S-BOND TECHNOLOGY CORP.	TW
F82BE68	Hitek Electronics Co.,Ltd	KR
F82BE69	Annapurna labs	IL
F82BE6A	TECHWIN SOLUTIONS PVT LTD	IN
F82BE6B	Shanghai Kanghai Information System CO.,LTD.	CN
F82BE6C	MaiaEdge, Inc.	US
F82BE6D	ATHEER CONNECTIVITY	SA
F82BE6E	Suzhou Etag-Technology Corporation	CN
F82C18	2Wire Inc	US
F82D7C	Apple, Inc.	US
F82DC0	Commscope	US
F82E0C	Texas Instruments	US
F82E3F	HUAWEI TECHNOLOGIES CO.,LTD	CN
F82E8E	Nanjing Kechen Electric Co., Ltd.	CN
F82EDB	RTW GmbH & Co. KG	DE
F82F08	Molex CMS	US
F82F5B	eGauge Systems LLC	US
F82F65	Huawei Device Co., Ltd.	CN
F82F6A	ITEL MOBILE LIMITED	HK
F82FA8	Hon Hai Precision Ind. Co.,Ltd.	CN
F83002	Texas Instruments	US
F83094	Alcatel-Lucent Telecom Limited	GB
F83125	Xiamen uink Technology Co., Ltd	CN
F8313E	endeavour GmbH	DE
F832BA	VusionGroup	AT
F832E4	ASUSTek COMPUTER INC.	TW
F83331	Texas Instruments	US
F83376	Good Mind Innovation Co., Ltd.	TW
F83441	Intel Corporate	MY
F83451	Comcast-SRL	DO
F8345A	Hitron Technologies. Inc	TW
F834E5	vivo Mobile Communication Co., Ltd.	CN
F83553	Magenta Research Ltd.	US
F835DD	Gemtek Technology Co., Ltd.	TW
F8369B	Texas Instruments	US
F83869	LG Electronics	KR
F83880	Apple, Inc.	US
F8388D	New H3C Technologies Co., Ltd	CN
F83918	Cisco Systems, Inc	US
F83B1D	Vantiva USA LLC	US
F83B7E	Huawei Device Co., Ltd.	CN
F83C44	SHENZHEN TRANSCHAN TECHNOLOGY LIMITED	CN
F83C80	MITSUMI ELECTRIC CO.,LTD.	JP
F83CBF	BOTATO ELECTRONICS SDN BHD	MY
F83D4E	Softlink Automation System Co., Ltd	CN
F83DC6	AzureWave Technology Inc.	TW
F83DFF	HUAWEI TECHNOLOGIES CO.,LTD	CN
F83E95	HUAWEI TECHNOLOGIES CO.,LTD	CN
F83EB0	Arcadyan Corporation	TW
F83F51	Samsung Electronics Co.,Ltd	KR
F84068	SZ DJI Ronin Technology Co., Ltd.	CN
F84288	Apple, Inc.	US
F842FB	Yasuda Joho Co.,ltd.	JP
F843EE	Espressif Inc.	VG
F843EF	Xiaomi Communications Co Ltd	CN
F84477	Silicon Laboratories	US
F844E3	Taicang T&W Electronics	CN
F845AD	Konka Group Co., Ltd.	CN
F845C4	Shenzhen Netforward Micro-Electronic Co., Ltd.	CN
F8461C	Sony Interactive Entertainment Inc.	JP
F8462D	SYNTEC Incorporation	TW
F8472D	X2gen Digital Corp. Ltd	TW
F847E3	Shenzhen Skyworth Digital Technology CO., Ltd	CN
F84897	Hitachi, Ltd.	JP
F848FD	China Mobile Group Device Co.,Ltd.	CN
F84A73	EUMTECH CO., LTD	KR
F84A7F	Innometriks Inc	US
F84ABF	HUAWEI TECHNOLOGIES CO.,LTD	CN
F84CDA	HUAWEI TECHNOLOGIES CO.,LTD	CN
F84D33	Fiberhome Telecommunication Technologies Co.,LTD	CN
F84D89	Apple, Inc.	US
F84D8B	ecamtek	KR
F84DFC	Hangzhou Hikvision Digital Technology Co.,Ltd.	CN
F84E17	Sony Corporation	JP
F84E58	Samsung Electronics Co.,Ltd	KR
F84E73	Apple, Inc.	US
F84F57	Cisco Systems, Inc	US
F84FAD	Hui Zhou Gaoshengda Technology Co.,LTD	CN
